# Riot Stars main-script translation batch 003
# script_unique.txt lines 53-216 — monster / class / weapon description table
#   (every remaining line ending  ジェムタイプ：<colour>)  plus the クラス７０ placeholder.
# Format:  <count>\t<japanese source message>\t<english replacement>
# The count column is optional and ignored by assemble.py.
# Japanese keys are copied byte-for-byte from script_unique.txt, i.e. without {FFFF}.

21	火炎弾を放つ長射程の無人砲台。{FFFE}ジェムタイプ：緑	Ａ　ｌｏｎｇ‐ｒａｎｇｅ　ｔｕｒｒｅｔ{FFFE}ｆｉｒｉｎｇ　ｆｌａｍｅ　ｓｈｅｌｌｓ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	固定砲３です！{FFFE}ジェムタイプ：緑	Ｔｈｉｓ　ｉｓ　Ｆｉｘｅｄ　Ｇｕｎ　３！{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	クリミアの機械兵最終型。{FFFE}ジェムタイプ：サイクル	Ｃｒｉｍｅａ’ｓ　ｆｉｎａｌ　ｍａｃｈｉｎｅ{FFFE}ｓｏｌｄｉｅｒ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	他のユニットを乗せて運搬できる機{FFFE}構車両。ジェムタイプ：緑	Ａ　ｖｅｈｉｃｌｅ　ａｂｌｅ　ｔｏ　ｃａｒｒｙ{FFFE}ｏｔｈｅｒ　ｕｎｉｔｓ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	「妖刀」の異名を持つ東洋の名刀。{FFFE}攻撃力＋１５　ジェムタイプ：赤	Ａ　ｆａｍｅｄ　Ｅａｓｔｅｒｎ　ｓｗｏｒｄ，{FFFE}ｔｈｅ　“ｄｅｍｏｎ　ｂｌａｄｅ”．{FFFE}Ａｔｋ＋１５　Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	天使の加護を得るという神聖剣。{FFFE}攻撃力＋１２　ジェムタイプ：青	Ａ　ｈｏｌｙ　ｓｗｏｒｄ　ｓａｉｄ　ｔｏ　ｂｅ{FFFE}ｂｌｅｓｓｅｄ　ｂｙ　ｔｈｅ　ａｎｇｅｌｓ．{FFFE}Ａｔｋ＋１２　Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	水蛇の尾から生まれた神聖の名剣。{FFFE}攻撃力＋１４　ジェムタイプ：青	Ａ　ｆａｍｅｄ　ｈｏｌｙ　ｓｗｏｒｄ　ｂｏｒｎ{FFFE}ｏｆ　ａ　ｓｅａ　ｓｎａｋｅ’ｓ　ｔａｉｌ．{FFFE}Ａｔｋ＋１４　Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	鋭い刀身を備えた細身の剣。{FFFE}攻撃力＋３　ジェムタイプ：赤	Ａ　ｓｌｅｎｄｅｒ　ｓｗｏｒｄ　ｗｉｔｈ　ａ{FFFE}ｋｅｅｎ　ｂｌａｄｅ．{FFFE}Ａｔｋ＋３　Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	必ず緑ジェムを出す長剣。{FFFE}攻撃力＋１０　ジェムタイプ：緑	Ａ　ｌｏｎｇ　ｓｗｏｒｄ　ａｌｗａｙｓ{FFFE}ｙｉｅｌｄｉｎｇ　Ｇｒｅｅｎ　Ｇｅｍｓ．{FFFE}Ａｔｋ＋１０　Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	鋭い刃先を備えた槍。{FFFE}攻撃力＋１０　ジェムタイプ：赤	Ａ　ｋｅｅｎ‐ｐｏｉｎｔｅｄ　ｓｐｅａｒ．{FFFE}Ａｔｋ＋１０　Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	青龍の鱗からつくった片刃の槍。{FFFE}攻撃力＋１５　ジェムタイプ：青	Ａ　ｓｉｎｇｌｅ‐ｅｄｇｅｄ　ｓｐｅａｒ{FFFE}ｏｆ　ｂｌｕｅ　ｄｒａｇｏｎ　ｓｃａｌｅｓ．{FFFE}Ａｔｋ＋１５　Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	暗黒騎士の紋章のついた槍。{FFFE}攻撃力＋２０　ジェムタイプ：赤	Ａ　ｓｐｅａｒ　ｂｅａｒｉｎｇ　ｔｈｅ{FFFE}ｄａｒｋ　ｋｎｉｇｈｔ’ｓ　ｃｒｅｓｔ．{FFFE}Ａｔｋ＋２０　Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	トクロフの木から造った強力な槍。{FFFE}攻撃力＋１１　ジェムタイプ：青	Ａ　ｐｏｗｅｒｆｕｌ　ｓｐｅａｒ　ｏｆ{FFFE}Ｔｏｋｒｏｆ　ｗｏｏｄ．{FFFE}Ａｔｋ＋１１　Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	オーガの愛用するハンマー。{FFFE}攻撃力＋９　ジェムタイプ：赤	Ａ　ｈａｍｍｅｒ　ｆａｖｏｕｒｅｄ{FFFE}ｂｙ　ｏｇｒｅｓ．{FFFE}Ａｔｋ＋９　Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	雷を引き起こすこん棒。{FFFE}攻撃力＋７　ジェムタイプ：青	Ａ　ｃｌｕｂ　ｔｈａｔ　ｃａｌｌｓ　ｄｏｗｎ{FFFE}ｔｈｕｎｄｅｒ．{FFFE}Ａｔｋ＋７　Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	魔神ルシファの加護を得た闇の弓。{FFFE}攻撃力＋１０　ジェムタイプ：赤	Ａ　ｓｈａｄｏｗ　ｂｏｗ　ｂｌｅｓｓｅｄ　ｂｙ{FFFE}ｔｈｅ　ｄｅｍｏｎ　ｇｏｄ　Ｌｕｃｉｆｅｒ．{FFFE}Ａｔｋ＋１０　Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	アポロン神の加護を得た神聖な弓。{FFFE}攻撃力＋１１　ジェムタイプ：青	Ａ　ｈｏｌｙ　ｂｏｗ　ｂｌｅｓｓｅｄ　ｂｙ{FFFE}ｔｈｅ　ｇｏｄ　Ａｐｏｌｌｏ．{FFFE}Ａｔｋ＋１１　Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	女神アルテミスの愛用した光の弓。{FFFE}攻撃力＋１６　ジェムタイプ：青	Ａ　ｌｉｇｈｔ　ｂｏｗ　ｆａｖｏｕｒｅｄ　ｂｙ{FFFE}ｔｈｅ　ｇｏｄｄｅｓｓ　Ａｒｔｅｍｉｓ．{FFFE}Ａｔｋ＋１６　Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
